tweet_id,text,labels
'348678337138409472',"@serenaryder You're AMAZING. Thanks for the follow back, thanks for you.","[1, 0]"
'349253773983625216',OMG. A day to remember is coming ahh I know what I want for my birthday,"[1, 0]"
'348457122943610881',RT @redcrosscanada: We are accepting financial donations to assist people affected by flooding in Alberta: http://t.co/Xd9mbM2uj8 #abflood,"[0, 1]"
'348138566410452993',Jeez finally. She thinks it's ok to nap. When the river is steadily rising by her place. Crazy woman.,"[0, 1]"
'348253788978683904',RT @CBCTheNational: The scene in Calgary: wet and awful. The actions of Calgary residents: inspiring.  #abflood  #yyc  (watch the show: htt…,"[0, 1]"
'350067742537293825',RT @CHARCUT: Alley Burger at CHARCUT’s in the original ALLEY!!! around 9:30pm Free burgers or donations for Red Cross … #yycflood,"[0, 1]"
'351688542398844928',"o be casually checking out the length of the line. You ever seen that kind of droid before? she said, barely moving he","[1, 0]"
'349671534694121475',"@s1ipper Let me know where you are, Uncle Gary. A big group of us will be in that area tomorrow. Maybe we can come by.","[1, 0]"
'349268701968744448',"Sshhhhhhh, dear, I'm networking.  Me... to my wife","[1, 0]"
'348228447761489920',@haleymacmillan up only has 1 P genius. Not responding to idiotic know nothing people like u anymore.,"[1, 0]"
'349963410391318528',"Annoyed that the #yyc #stampede is more concerned w/throwing a party, than w/helping their neighbours.","[0, 1]"
'348822372545077248',@tiwilli12: Cenovus Donating $1M to #abflood relief incl. $250K immediately to @redcrosscanada; will also work w/ other community partners,"[0, 1]"
'348935046012485633',#yycflood #calgaryflood Helped some friends move everything out of their flood damaged basement. Unbelievable how much damage done.,"[0, 1]"
'351182354057924609',Well earned night out on the town with my girls #tripleT,"[1, 0]"
'349324227138170880',RT @wynn2go: @heavyoilcountry  kind of hard to bail out the saddledome with just one cup that's why #yeg is helping out #6Cups,"[1, 0]"
'350328944064602112',"Looking for a Lead Hand - Operations in Fort Mcmurray, AB - great opportunity! Apply today! #job #hiring http://t.co/q2jMZoiGBG","[1, 0]"
'351368159145639936',"RT @markusoff: A chart of Calgary's Bow flow, going back to the even worse 1870 flood http://t.co/WORs8B88tW via @yycflood","[0, 1]"
'349351633097994240',@MTVteenwolf: This is the kind of shit the twins are into in their personal lives,"[1, 0]"
'348577040666066945',Flooding outside the Scotiabank Saddledome - please stay away from the building until further notice #yycflood #yyc http://t.co/l7YaHuyxfK,"[0, 1]"
'349339351945199616',Council approves hiring another police officer for 21 weeks to help fill in,"[1, 0]"
'348281071705665536',"@NiallOfficial  have you heard about the flooding in Calgary, Alberta, Canada? #PrayForAlberta #CalgaryStrong","[0, 1]"
'348834001571684353',mr. jack daniels liked my ass last night,"[1, 0]"
'349558556099489792',"RT @JayAClarke: Hey @mymarklar & @Calgary_Metal good job today, community spirit at it's best. Actions always louder than words #yycflood #…","[0, 1]"
'350038059913457664',#FirstDateRedFlags if he carries a rag in his pocket and asks you to smell it cuz he thinks it smells funny,"[1, 0]"
'348795188891758593',RT @CanRedCrossATL: Alberta #flood relief - how to help via @redcrosscanada #abflood http://t.co/BYGnxTtNrU,"[0, 1]"
'348470101143588866',"Harper joins Redford, Nenshi to survey Alberta flooding - CBC.ca: CBC.caHarper joins Redford, Nenshi to survey... http://t.co/XkNn7Gxjek","[0, 1]"
'350530094885912576',"n fact, been the first person to show her, years ago, all the benefits andris could provide. He had told her back then t","[1, 0]"
'351013807570681856',"Cecil Noone slid out on the repulsor sled from beneath his vessel, as Kels and Dawson trudged up to it. Sweat and engine","[1, 0]"
'350973186566914051',They left the New Ambition a short distance from Tel Bollin. Mander set some security monitors along the perimeter of th,"[1, 0]"
'350102173285232642',RT @SeanChu4Ward4: Huge cash contributions (time & equipment too) from our developers to the Red Cross: http://t.co/4j6HpCBWBp #yycflood #y…,"[0, 1]"
'350391121899302913',#yycflood @AndyLally: @Ale__Map I was very sad to hear that & see those pictures. love that city.Of course a big S/O to everyone...!,"[0, 1]"
'348346118880493568',Canadian floods prompt evacuation of entire downtown Calgary area\\http://t.co/J8fQUCLvYk,"[0, 1]"
'349974736140369920',h-and #they sneak up on her?,"[1, 0]"
'351621859768410112',eia and Chewbacca and turned toward the door.,"[1, 0]"
'349271948116754433',"Home Solutions challenges members to meet or beat their $10,000 donation Fwd donations to us. #YYCFlood #YYCHelps http://t.co/NLYjRpnIqr","[0, 1]"
'351761164897755136',@SOA_AU @Theorossi @KimFCoates hey guys where was that taken?,"[1, 0]"
'348508666124709889',"RT @660News: Dale McMaster from ENMAX: Safety, safety, safety, and then again, safety. #YYCFlood","[0, 1]"
'351075293177446400',PDS Vancouver onsite in High River #abflood,"[0, 1]"
'348911538222026752',Sittin at home watching Battle L.A in 1 thousand watts of surround sound with Jenni.  ;-),"[1, 0]"
'349611557010931713',RT @YouthCentralYYC: We have a large group of youth volunteers eager to take on a project this Sunday.  Could use some #yycflood help? Plea…,"[0, 1]"
'350086593383645185',Im singing beach boys to puddle,"[1, 0]"
'350347403687247873',@___Danno @CP24 @pmharper @kenneyjason \You know how it goes in the Nigel Write me a #Cheque #abflood #yyc #yycflood #Ottawa #CPC Hood #Bell,"[0, 1]"
'349048243436531713',One small thing can make a huge difference on someone else,"[1, 0]"
'349893094893821952',.@Enmax is posting updates on the power situation every two hours here: http://t.co/45LQvkGwCA #yycflood,"[1, 0]"
'350024499292409856',@Bastulon @NewWaveOil He whined to #Coyotes media daily about possibly going to Winnipeg. He likes it warm. He's also set for life,"[1, 0]"
'349295398319431681',@terrylo_calgary @DABertime @nenshi Deep admiration for Nenshi! Working hard to restore the city!,"[0, 1]"
'349292185579028480',"We had so many great people come out... our cyclists delivering food for the #yycflood, delivery cars, etc! Even rcmp&amp;firefighters! Thank u!","[0, 1]"
'348548645412548608',@CityNews: Owner of #Alberta flood cat shocked to see feline paddle to safety http://t.co/OMzkMtPF2M @KellyB1234 awww!,"[0, 1]"
'349018020980592640',RT @AlbertaAltruist: Very impressed with the amount of work the Wildrose Caucus done gathering and delivering necessities to #ABFlood victi…,"[0, 1]"
'348174352526749696',RT @redcrosscanada: We are accepting financial donations to assist people affected by flooding in Alberta: http://t.co/Xd9mbM2uj8 #abflood,"[0, 1]"
'349371185584275457',Chicago fans flooding the streets as if it were Calgary,"[1, 0]"
'349756763664433155',Canada day weekend expectations: fireworks  Canada day weekend reality: rain,"[1, 0]"
'350245336708689920',Train carrying petroleum product sinking into Calgary’s Bow River as bridge fails. http://t.co/gGHJYYxESM #abflood,"[0, 1]"
'349594496188694528',Heart warming hole in the wall Malaysian restaurant.  #SoupForTheSoul @ Tropical Delight Noodle House http://t.co/N4Zo1BXBxY,"[1, 0]"
'349650849280180224',".@ABPremierComms @CalDallasMLA Great, since it has changed from the beginning of time. #ableg #abpoli","[1, 0]"
'351789544741408769',Happy Canada Day to all my Fitness Friends! #MuscleUp #Canada #BlueJays #Rings #Workout @ World Health http://t.co/hroi6QSkcO,"[1, 0]"
'348626581150900224',@CondescendTorts and let's not forget dougie Hamilton,"[1, 0]"
'348483202987462657',Flood threats move downstream as Calgary awakes to sunshine - Globe and Mail: CTV NewsFlood threats move downs... http://t.co/5GE6DDCsoo,"[0, 1]"
'348471849837002753',RT @MattX929: Saddledome filled about 9 rows up! Whoever got that pic- wow #yycflood http://t.co/CtThkmUc0Y,"[0, 1]"
'348299116868145152',@randychevrier: Glad to have @nenshi leading our city through this crisis. Montreal and Toronto Mayors take note. #leadership #yycflood,"[0, 1]"
'350286405735428098',Instantly the bulkheads became red-hot pumice again. She jerked back to the present.,"[1, 0]"
'349626570345955328',Flood recovery progressing in Calgary #abflood #yycflood http://t.co/W5K3rIaQ7c,"[0, 1]"
'349556824644648960',RT @CanadaBridges: @SandravdBrink fresh food and water is an ongoing need in #Siksika #abflood,"[0, 1]"
'349003268174782464',"@dstaples the movie demonstrated, once again, that suspense has nothing to do with graphic depictions of assorted bloodletting.","[1, 0]"
'348263359650607104',Anybody know of a place that repairs iPhone 5 screens for cheap,"[1, 0]"
'348506414429401088',The flooding in Calgary and area has caused us to relocate operations to Red Deer. We have been blogging about... http://t.co/cBOwZrRHVg,"[0, 1]"
'349763478417981441',"@KrogMartin ha ha, with great difficulty!","[1, 0]"
'350146165737656321',@joshclassenCTV you are dead wrong sir there is a #stormbrewing now outside my window #yegstorm #thunderstorm http://t.co/jJXgdPDpOu,"[0, 1]"
'349666210926968832',"RT @randychevrier: 1/2 @calstampeders fans, Friday night we are doing 'Whatever it Takes' for #yycflood victims. Bring donations, buy 50/50…","[0, 1]"
'349984824636870657',"RT @RobWHughes: RT @aldjohnmar: Can we get more volunteers to the Mission Safeway. We have over 400, but I need more! #yyc #yyccc #yycflood","[0, 1]"
'347935728568778752',@bdydbl I'd be thinking sunshine and white sand beaches,"[1, 0]"
'348280066763001856',"RT @_robin_sharma: I'm in Mexico City but my thoughts + prayers are with everyone in Calgary, Canada experiencing the flooding. #ABflood","[0, 1]"
'349998946736816128',@_ClaireWils my addictions gone away since I moved back home #hallelujah,"[1, 0]"
'349370828443496450',the tremendous battle Vonnda Ra and Zekk and the stormtroopers had waged #against the mindless slug had left her. looking,"[1, 0]"
'349216546473783296',"Despite the flooding, the Calgary Stampede is still on! Hoorah!","[0, 1]"
'351135286224363521',39% of the Calgary's Trends for Friday 28 were hashtags: http://t.co/D4b8ao3H8c,"[1, 0]"
'349742391613325312',So it seems I need to create a Texas 24 hr mute filter in @tweetbot,"[1, 0]"
'348840339668353024',@sjleask Yeah I suppose it was pretty similar. Although I think we had cool family crest armor or something.,"[1, 0]"
'348140863119056896',"They're talking on the news about how strong the sense of Community is here right now, everyone working together to keep people safe","[1, 0]"
'351319043631878145',"He peered back at her, just as bewildered. Rima? Is this your natural #color?","[1, 0]"
'349299172748439553',RT @CondescendTorts: Do the Sedin's even fucking know what blocking a shot is? Yes! They've been defending @strombone1 doing it for years,"[1, 0]"
'351035725984169986',Heart creek runs along side the highway instead of going under it now. http://t.co/r90zU6Vt3p,"[0, 1]"
'348934998646198272',Enbridge employees - offices will remain closed week of June 24; no impact to operations http://t.co/fYiwWGuWau #abfloods #yycflood,"[0, 1]"
'350808935583842304',Terminus Festival : Day One - Dead When I Found Her @ Terminus Festival http://t.co/AhmdMiWoIf,"[1, 0]"
'350603406873878529',"I'm at @TimHortonsNews (Calgary, AB) http://t.co/1LjEf9Di1A","[1, 0]"
'348849074662936577',@tatianacheladyn stay safe!! Thinking about you and everyone in the #abflood,"[0, 1]"
'349335025440931840',#reuters: Calgary races to save Stampede as flood costs mount http://t.co/XRzQQREwOG,"[0, 1]"
'348128060983345153',And the poor zoo animals :( #yycflood,"[0, 1]"
'348236450124398593',RT @TELUS: RT @redcrosscanada: We are working closely w/communities in Southern Alberta to respond to severe flooding: http://t.co/jwcuLXqu…,"[0, 1]"
'348264769851125760',All my best friends dads names start with a D what is happening,"[1, 0]"
'349319603383566337',Not sure if anyone is aware ...but we're in a state if emergency. #yycflood @ Elbow And Riverdale http://t.co/ZgN7VkECdX,"[0, 1]"
'348084530307018753',@Chandilierr hey can we bring you a sandwich,"[1, 0]"
'351353911552114688',"Hi My Name is Landon, I'm looking for a pair of tickets to #boonstock  #Boonstock2013. If you can help please call me at (780)239 2393","[1, 0]"
'349706800507002880',RT @AB_EmergAlert: Flash Flood Alert Updated Jun25 734PM Take necessary precautions. Foothills #31 http://t.co/B6uO3E9qa7 #ABemerg #ABflood,"[0, 1]"
'349333343927681024',"@CFRAOttawa RT@ClimateNow: Alberta flooding sets records, prompts calls for action on climate change http://t.co/dWnO5GiBFt #climate #abpoli","[0, 1]"
'349555043957080065',Join our @CSCYM community for #yycflood cleanup this coming Friday!! http://t.co/cTg5EE5QGj,"[0, 1]"
'348212766148009985',Feeling useless & want to help folks in the #abflood zone? Text REDCROSS to 30333 to donate $5 in support of @RedCrossAB,"[0, 1]"
'349909938962833410',RT @morningshowmatt: #abflood. Friday morn. #jackfm is filling 2 buses with listeners to head out to help clean and clear for the day. Sign…,"[0, 1]"
'351005645945839616',@athleticsab: All kinds of athletes are here! #yegtrack #makesomethingyeg http://t.co/Bo3PAi6VhB awesome way to make a meet fun for kids.,"[1, 0]"
'350149830670163968',Alberta farmers rain is making them so much  money,"[1, 0]"
'348894091372802049',Does anyone know where you can park as of right now right in the core? Shopping malls open tomorrow and have to work. #yycflood,"[0, 1]"
'351157833145929728',Good times! (@ WEST Rooftop Patio) [pic]: http://t.co/dSrCTXdm2b,"[1, 0]"
'349363642078208002',Congrats to the Blackhawks for winning the Stanley Cup*!  *shortened season Stanley Cup,"[1, 0]"
'351603637102977025',"you to prepare the ship, he said. I'm leaving immediately.","[1, 0]"
'348211851479363586',Well power is out in SE #yyc. #yycflood,"[0, 1]"
'349215134956265472',RT @WeatherFarm: Order a Bad Scuba @nenshi Tshirt and help support Red Cross Alberta Flood Relief. The perfect gift! \@badportraits @cityof…,"[0, 1]"
'348970331639259137',@Pixelfish Oh that really is sad :-( I love going there.  Hope they can fix it!,"[1, 0]"
'351379770828783617',Our final tally for last night was 23 adults and10 kids/babies.Such a great time!  I am thinking we need to host a few more BBQ this summer,"[1, 0]"
'348966563405242369',RT @ENMAX: Pls do not approach any low-hanging or downed power lines at any time. Call 403-514-6100 or 911 immediately #yycflood http://t.c…,"[0, 1]"
'348481679733702656',The hashtag #NBA took the 15th place in the Top20 of Calgary's Trends for Friday 21: http://t.co/zXM8Akw6UJ,"[1, 0]"
'351171181191233537',Reporters reaction to coworkers F bomb is priceless! http://t.co/mIU3Mib1gS,"[1, 0]"
'348405513773535232',"t of it and flicked a finger, moving the heavy bolt on the great","[1, 0]"
'349919647111450625',@shanncyrill HAHAHAHA  bket? I have a dream to be a singer when I was young kaya...ehh forever young naman ako..soo it always in a dream,"[1, 0]"
'348254404530540544',"RT @NealaBarton: This is High River, AB from the air. Thoughts are with all who calls this town home. Just astounding. #abflood http://t.co…","[0, 1]"
'348493976971649024',RT @globeandmail: In pictures: Calgary recovers from massive flooding http://t.co/K3ZBDwQQ0B,"[0, 1]"
'348475931716907008',"I'm at Trico Centre for Family Wellness (Calgary, AB) http://t.co/O8ulzlLFhB","[1, 0]"
'348244450297921536',RT @VirginRadioYYC: @CalgaryPolice say rumors of the water being shut off is false. Don't believe everything you hear. #yycflood,"[0, 1]"
'349053181407420416',@Panger40: Who wins game 6 ?  #Bruins  #NeedAnswersHockeyFans #BecauseItsTheCup#bruins,"[1, 0]"
'348322762269552640',@AmandaBynes YOU A STUPID HOE,"[1, 0]"
'349269116017840131',"Doing good for me, feeling good. Take time to replenish before the next adventure. #gym #selflove","[1, 0]"
'351519345668669443',A big Tusken Raider came at Luke from behind a boulder. He was swinging a sharp battle ax. Luke whirled around and block,"[1, 0]"
'349897693813932032',@brickbryden  can I be your backup dancer?,"[1, 0]"
'349769984706232320',"@BurrowsGirl it's a sensitive issue,  I think some of them honestly believe abortion is murder","[1, 0]"
'351818613231071235',A solid 13 hours of sleep!,"[1, 0]"
'348194155811450881',RT @NateInVegas: I'll donate $1 (up to $500) for every retweet this gets to help someone affected by the flood in #Calgary #Canmore #High R…,"[0, 1]"
'351786713401675776',"I'm at Stephen Ave Mall (Calgary, AB) http://t.co/AcBJCF5YQo","[1, 0]"
'349290064880209921',UWeekly Newsletter June 24: 'U of L Calgary Campus Flood Closure -- Update' and more [READ] http://t.co/bJl3RR6Hlh #uleth #yql #lethbridge,"[0, 1]"
'349359908908572674',Nenshi on helping flooded Calgarians: There is nothing preventing you from knocking on a neighbour's door. #abflood #,"[0, 1]"
'348085105845227520',@Real_Liam_Payne how could anyone would hate u just ignore them they're stupid,"[1, 0]"
'349180913885773826',RT @calgaryherald: The details you need to know about the Calgary flooding situation this morning: http://t.co/vQ6w1T67lF #yyc #yycflood,"[0, 1]"
'349317247954726913',RT @CBCAlerts: 500-700 soldiers in Alberta flood effort returning to base  . Military official says situation has 'stabilized' #abflood,"[0, 1]"
'350072187463548929',"My mother told me three years ago, I must not marry no mean man lol @neekytight  remember GG? Tehe","[1, 0]"
'351169722340999168',ur contributions to the Republic's war effort immeasurable. You do not have the right to treat your person lightly. What,"[1, 0]"
'348211342710276100',RT @weaselchild25: The people of Siksika are getting ready to help people who are victims of this flood. #abflood #flood #siksika http://t.…,"[0, 1]"
'348819620066652160',@nenshi do you think the #1 highway will be fixed for the long weekend??,"[1, 0]"
'349727340940636160',@RihannaNoBrasil loved your concert in Calgary Alberta Canada #yyc and #yycflood victims would love to hear some encouragement from you,"[0, 1]"
'350507800004280324',RT @wkonespot: Tsuu T'ina Nation Finding Higher Ground Treaty 7 Relief Benefit Concert needing volunteers #yycflood #yychelps http://t.co/G…,"[0, 1]"
'349531413021859841',"Not sorry about finding you. That's not what I meant, he said. Man... she's really upset, huh?","[1, 0]"
'351722219103199232',Happy Canada Day to all my fellow Hosers! http://t.co/lGrWj5l9Lc,"[1, 0]"
'348914339236954112',"It's the best when you call..just too tell me, I miss you, come home now","[1, 0]"
'349413343678832641',@hardentam I would push them bt now thk I was testing them...to know if they were right...still 4 me 2 nt push 2much!,"[1, 0]"
'348344643445989376',@sapattack7 I know but without Ned Stark u might aswell just kill me he MADE the show oh and the midget ahahah,"[1, 0]"
'348662079089160192',RT @CoriAnne87: Dog found in Bowness near C.O.P. no tags. Please call 403-288-2620 #yycflood http://t.co/UBCMI938zn,"[0, 1]"
'349246760130056192',Teffith inspected the core. The casing was fully intact; it had probably been replaced because of a blockage in the lin,"[1, 0]"
'349269813031485443',Alberta gives $1 billion for relief; debit cards to be provided to flood victims: The Alberta government is... http://t.co/PI7gaJA922,"[0, 1]"
'350840186478919683',"understood his son much better than they did, she realized. Whatever Ben was working through, it had nothing to do #with","[1, 0]"
'351804708035366912',"You got it bad , wen your out with someone and you keep on thinkin bout somebody you got it bad","[1, 0]"
'347898474290880514',This weather is nuts!!!! Might not be able to get downtown tomorrow now,"[1, 0]"
'349140497153024000',How much you want to bet that 5 000 people show up for volunteer duty at McMahon today? #yycflood #hellorhighwater,"[0, 1]"
'348539174867070978',@gPoliaak19 boooo to everything but the Nike socks!!!,"[1, 0]"
'350375603939180545',"Calgary is falling apart :-( “@WinAshleyLynn: No wait, it's a fire.  On 4th ave and 25th street.  #yyc #yycflood”","[0, 1]"
'350493985892077570',@thedaveywavey @ColtonLHaynes I cannot retweet that as I've set my eyes on him. Bitch slap duel to the death it is,"[1, 0]"
'349663031418032129',"5,000 more people now have power.#yycflood","[0, 1]"
'351411820621332480',RT @BradenLatam: Crews are working hard to prepare stampede grounds for next weeks kick off. #yyc #yycflood #stampede101 #stampede http://t…,"[0, 1]"
'349724299776622592',"Floor Hand - Oil and Gas needed in Red Deer, AB, good pay and benefits, Please Apply Today!!! #job #hiring http://t.co/LhnEv6wJpY","[1, 0]"
'351339525341057027',@666potter just like you said. No rest for the wicked,"[1, 0]"
'348271238189297664',Henderson in to close it out....hopefully he's not distracted by what's happening back home. #brewers #yycfloods,"[0, 1]"
'348599618633875458',RT @servprocleaning: Flood Don't: turn on ceiling fixtures if ceiling is wet also keep out of rooms where ceilings are sagging #yycflood ht…,"[0, 1]"
'348447509837914112',Alberta flooding: Momo the cat ‘is a survivor’ Yaaaay Momo! http://t.co/fcK1GA8fY5,"[0, 1]"
'347987423474642944',@roubacee that is great im so proud that's the way to be,"[1, 0]"
'348237729517158400',RT @alexYYC: 17th Avenue in Calgary. The flooding in the city centre is unbelievable. #yycflood @ 1807 Macleod Tr Se http://t.co/b0bqk9KuZO,"[0, 1]"
'348191262593122304',“@pmharper: Briefing with @Premier_Redford and @nenshi. http://t.co/2CFZFKxcrH #abflood #yycflood” Bringing in the big guns #abflood,"[0, 1]"
'348546605206601729',RT @AB_EmergAlert: High Water Level Alert Jun22 249PM Take necessary precautions. Kneehill County http://t.co/B6uO3E9qa7 #ABemerg #ABflood,"[0, 1]"
'348195828835418113',RT @carmes777: Volunteers needed to build berm West side #poppyplaza Pls bring shovels & wheel barrels. #yycflood @DruhFarrell,"[1, 0]"
'351056335758036993',"Then why didn't you wake me? We have to contact Yoda, we have to...","[1, 0]"
'348264801048342529',"“@blogdangerously: What are you drinking tonight? #wineparty” beer, wine, vodka #WeAreCalgary #abflood","[1, 0]"
'349686048407818240',In Calgary and area the expanse of the damage is enormous but I still cant imagine the Tsunami that hit Japan. #perspective #abflood,"[0, 1]"
'350618792780505088',@GabeKirkley wow that is sad.,"[1, 0]"
'348348826488283138',RT @YYCFlood: #ABFlood Emergency task force reconvened to spearhead Alberta flood recovery http://t.co/FQpZGZTatu,"[0, 1]"
'348607700155920384',"Would you guess it's Canada? RT @theLLivingstone Another stunning photo, someone took this in High River #abflood http://t.co/xmlsINL84S","[0, 1]"
'348208110906781696',RT @Mookalicious: This pic of an awesome firefighter in Mission needs to go viral.  Please share! #abflood http://t.co/H1YF3RhJZs,"[0, 1]"
'349985651590049795',"Tara chats with @calstampeders president, Gordon Norrie, about the league's #yycflood support efforts. http://t.co/xBKjhtrhtL","[0, 1]"
'348591544913240064',RT @cfhorgan: here's a good list of food donation drop-off points and what you should bring http://t.co/ustPP3F6Mb #yycflood,"[0, 1]"
'348572451850043392',@my3acres we still don't know. As of 1 hour ago we still have no way out other than through BC #abflood,"[0, 1]"
'349251171904524290',"Drop Inn Centre needs cash donations go to website http://t.co/NSJ6oCI2gG also need underwear, socks, backpacks n running shoes. #abflood","[0, 1]"
'350671614662299648',Lets go pay bills! (@ 7th St. SW (C-Train) - @calgarytransit) http://t.co/KjqnVlkjOh,"[1, 0]"
'349204554446938112',"RT @ShelleyLarose: “@CampbellMLA: Red Cross teams are on the ground in Siksika, Morley and Eden Valley #abflood” yeah! @redcrosscanada doin…","[0, 1]"
'351420669369655297',I want to travel #screwedmonton,"[1, 0]"
'348256229946167297',City update at 7:46 p.m. Flood warning remains in effect https://t.co/xdKQm6DG9C #reddeer #abflood,"[0, 1]"
'348225389170135041',RT @WilliamShatner: My thoughts and prayers are with the flood victims in Calgary. MBB,"[0, 1]"
'348214535548706816',RT @ADP_CDA: Are you a client affected by the flooding in Southern Alberta?  We can help you with your ADP services.  Call us at 866-489-25…,"[0, 1]"
'351437092791922689',RT @TownOfHighRiver: Animal rescue team warm up bearded dragons – just 2 of the 680+ pets rescued so far. #highriver #abflood http://t.co/k…,"[0, 1]"
'348846298973208576',"RT @TamaraGignac: If water is above electricity outlets when you return, leave your home immediately: Enmax. #ABflood #chlive","[0, 1]"
'350933992331169792',#canadaday shows up at this time as Trend in Calgary http://t.co/Fea4KJo35G,"[1, 0]"
'350358653825589250',UPDATED: #Calgary mayor blasts CP Rail over bridge failure; says he has many questions http://t.co/U31gKW4bjz #abflood,"[0, 1]"
'350405720728014852',"Robert F. Kennedy, Jr. postpones oilsands region trip due to Alberta floods: EDMONTON - Environmentalist Rober... http://t.co/55cURWmKM9","[0, 1]"
'349117258292932609',RT @TheAlbertaRide: Big #yyc thank you to @CalgaryPolice @CGYFireFighters and @nenshi for all of their hard work this weekend. #yycflood #y…,"[0, 1]"
'349285325455110144',"RT @JeffJohnsonMLA: Team at the High River Ops Centre are doing amazing work. Much to be done, but the rebuilding starts now #abflood http:…","[0, 1]"
'348815267356348417',"Medicine Hat fears rising river after Calgary floods: Emergency officials in Medicine Hat, Alta., have started... http://t.co/Z8cZ56HCVc","[0, 1]"
'348453616979415040',RT @660News: Access to Calgary core won't happen until @ least mid-week: CEMA Director Bruce Burrell. #yyc #yycflood,"[0, 1]"
'348944475466383360',@GlobalCalgary who is this reporter jamie in Canmore reporting on an iphone since thursday and can we PLEASE give her an award!? #abflood,"[0, 1]"
'351543957106352128',I love you Victor Vargas R.I.P you will always be my older brother  http://t.co/A5IgP5hAM9,"[1, 0]"
'348859351643062272',RT @tvchick13: If you can help: #yyc Siksika nation needs our help!  1-3pm to collect donations #328 22 Midlake Blvd SE Calgary. #yycflood …,"[0, 1]"
'351288992194502656',"rodentlike creature scuttled around, making appreciative noises every time Kambrea pointed out newly erected dwellings,","[1, 0]"
'349668335782338560',Another week and still no @barenakedladies Grinning Streak at @target_ca 4 weeks and still trying to get this album. Please BNL never again,"[1, 0]"
'348080742686924803',@homesweetyeg @phunphunphun that would definitely put it over 10 Street bridge (it's only a few feet away now).,"[1, 0]"
'351402842931732481',RT @cityofcalgary: The AB gov is aiding #yycflood victims though pre-loaded debit cards & the Disaster Recovery Program. For more info:  ht…,"[0, 1]"
'350126182399873024',If you want it done then you gotta do it yourself,"[1, 0]"
'350917979615150080',@Robbie_1873 this fucking hardass follows me!!! I'm actually someone in scotland right now hahahahah,"[1, 0]"
'349689543412293632',Very proud of my fellow municipal civil servants for providing their help to our sister-city Calgary in this time of need #yeg #yycflood,"[0, 1]"
'348581995930062849',RT @AnjuRestaurant: Please spread the word. All flood workers and emergency crew come get a hot meal. #yycflood #feedthepeople,"[0, 1]"
'348630491517300737',RT @SuperPants86: “@Crackmacs: and the Biggest Douche Award of 2013 goes to http://t.co/BHic77hcUd #yyc #yycflood #abflood” @TheBolt_Debolt…,"[1, 0]"
'348529283997769728',And again: Stay alert. Stay dry. Stay smart. Stay safe. We'll get through it together with strong backs and level heads. #yycflood #abflood,"[0, 1]"
'349900713205317635',RT @ValFortney: Jim Peplinski Leasing has complimentary trucks available for use in flood cleanup. Call 403-235-3223. #yycflood #abflood #c…,"[0, 1]"
'349232472535474176',RT @cderworiz: Province has approved $1 billion for first phase of emergency recovery and reconstruction for southern Alberta floods. #abfl…,"[0, 1]"
'348904274287271936',RT @Jocelyn_: Don't block the road in front of your house with items from the basement. Leave them on the lawn.   #yycflood. Emerg vehicles…,"[0, 1]"
'350802484744290305',@EverythingsWavy I miss you too!!!!!! :( Jacob said he misses you more which is bullshit. I miss you so much! I wanna cry!!!,"[1, 0]"
'348079379609427968',I think I would be more concerned for homeowners. @shelley_wine  @CamMacIntoshCBC,"[0, 1]"
'349241334420344832',RT @KySto7: #yyc Charity Adult Gymnastics Class! Wed June 26 8:30pm at @StampedeGym! All proceeds will go to #abflood. @AmberCraig_ @kylesh…,"[0, 1]"
'351072835470495746',as interested in the vidcast. I will tell you all #I remember about that when you've caught me up. I ... was concerned ab,"[1, 0]"
'349994245953822721',Flooding to cut Alberta economic activity by $500 million to $1.5 billion in short-term  #yycflood http://t.co/M3mKlCI7yg,"[0, 1]"
'348931193523290112',Aftermath of flood in Mission along the Elbow River #yycflood http://t.co/4OFzLxNYlN,"[0, 1]"
'349754256410165248',Volunteers needed for Alberta flood response http://t.co/j0zP6TcDSY,"[0, 1]"
'348210620404994049',RT @Ella4041: “@mookalicious: This pic of an awesome firefighter in Mission needs to go viral.  Please share! #abflood http://t.co/R9ZgCuc9…,"[0, 1]"
'348621324941418496',@WBrettWilson Ever the ladies man! These women are the BEST for opening their hearts and looking after others. # TheColony,"[1, 0]"
'348429405128900609',RT @jianghomeshi: Canadian Red Cross has set up a direct way to help out re #Alberta floods. Donate here - https://t.co/quOnhjeO6k #yycfloo…,"[0, 1]"
'348510583408173056',Your Council is at City Hall getting essentials. City Hall itself will be closed for a while. #yyc #yyccc #yycflood,"[0, 1]"
'350523303921844224',Don't think they know about you..,"[1, 0]"
'351728103128707074',Happy Canada Day fellow Canucks :),"[1, 0]"
'349395826612764672',@concretefluff Hi!  Thanks for the follow!,"[1, 0]"
'350791398083133440',"Mace glanced at his chrono. It started #about half an hour ago. You're not serious about this, are you? This place is cr","[1, 0]"
'349655637648617472',RT @billmckibben: Can't make this stuff up: corp hq of a bunch of the big tarsands cos were in the Calgary flood zone. #whenwillwelearn,"[0, 1]"
'351565713883930625',"e then that I selected you for this #assignment, the first you will assume in your new capacity.","[1, 0]"
'351160644789215232',Don't ever in your life call me Nigga,"[1, 0]"
'348803843997442048',@ssedoga worst so far #recordrainfall in #yyc #calgary #unexpected for this area. Suspect #yycfloods likely to #continue in future.,"[0, 1]"
